"State","Sector","Fuel","Year","Value"
"New Jersey","Transport","Natural Gas",1990,0.1
"New Jersey","Transport","Total",1990,57
"New Jersey","Electricity","Coal",1990,6.9
"New Jersey","Electricity","Petroleum Products",1990,1.7
"New Jersey","Electricity","Natural Gas",1990,3.6
"New Jersey","Electricity","Total",1990,12.2
"New Jersey","Residential","Coal",1991,0
"New Jersey","Residential","Petroleum Products",1991,5.8
"New Jersey","Residential","Natural Gas",1991,9.3
"New Jersey","Residential","Total",1991,15.2
"New Jersey","Commercial","Coal",1991,0
"New Jersey","Commercial","Petroleum Products",1991,4.4
"New Jersey","Commercial","Natural Gas",1991,6.4
"New Jersey","Commercial","Total",1991,10.9
"New Jersey","Industry","Coal",1991,0.6
"New Jersey","Industry","Petroleum Products",1991,9.3
"New Jersey","Industry","Natural Gas",1991,5.3
"New Jersey","Industry","Total",1991,15.2
"New Jersey","Transport","Coal",1991,0
"New Jersey","Transport","Petroleum Products",1991,57.7
"New Jersey","Transport","Natural Gas",1991,0.2
"New Jersey","Transport","Total",1991,57.9
"New Jersey","Electricity","Coal",1991,5.2
"New Jersey","Electricity","Petroleum Products",1991,1.6
"New Jersey","Electricity","Natural Gas",1991,5.1
"New Jersey","Electricity","Total",1991,11.9
"New Jersey","Residential","Coal",1992,0
"New Jersey","Residential","Petroleum Products",1992,5.9
"New Jersey","Residential","Natural Gas",1992,10.6
"New Jersey","Residential","Total",1992,16.5
"New Jersey","Commercial","Coal",1992,0
"New Jersey","Commercial","Petroleum Products",1992,4.3
"New Jersey","Commercial","Natural Gas",1992,7
"New Jersey","Commercial","Total",1992,11.3
"New Jersey","Industry","Coal",1992,0.5
"New Jersey","Industry","Petroleum Products",1992,9.4
"New Jersey","Industry","Natural Gas",1992,9.3
"New Jersey","Industry","Total",1992,19.2
"New Jersey","Transport","Coal",1992,0
"New Jersey","Transport","Petroleum Products",1992,58
"New Jersey","Transport","Natural Gas",1992,0.2
"New Jersey","Transport","Total",1992,58.2
"New Jersey","Electricity","Coal",1992,5.4
"New Jersey","Electricity","Petroleum Products",1992,1
"New Jersey","Electricity","Natural Gas",1992,6.2
"New Jersey","Electricity","Total",1992,12.6
"New Jersey","Residential","Coal",1993,0
"New Jersey","Residential","Petroleum Products",1993,5.6
"New Jersey","Residential","Natural Gas",1993,10.5
"New Jersey","Residential","Total",1993,16.2
"New Jersey","Commercial","Coal",1993,0
"New Jersey","Commercial","Petroleum Products",1993,3.7
"New Jersey","Commercial","Natural Gas",1993,6.9
"New Jersey","Commercial","Total",1993,10.7
"New Jersey","Industry","Coal",1993,0.5
"New Jersey","Industry","Petroleum Products",1993,8.4
"New Jersey","Industry","Natural Gas",1993,10.2
"New Jersey","Industry","Total",1993,19.1
"New Jersey","Transport","Coal",1993,0
"New Jersey","Transport","Petroleum Products",1993,54.9
"New Jersey","Transport","Natural Gas",1993,0.2
"New Jersey","Transport","Total",1993,55.1
"New Jersey","Electricity","Coal",1993,5.4
"New Jersey","Electricity","Petroleum Products",1993,1.1
"New Jersey","Electricity","Natural Gas",1993,6.8
"New Jersey","Electricity","Total",1993,13.3
"New Jersey","Residential","Coal",1994,0
"New Jersey","Residential","Petroleum Products",1994,6.2
"New Jersey","Residential","Natural Gas",1994,11.9
"New Jersey","Residential","Total",1994,18.1
"New Jersey","Commercial","Coal",1994,0
"New Jersey","Commercial","Petroleum Products",1994,3.8
"New Jersey","Commercial","Natural Gas",1994,7.2
"New Jersey","Commercial","Total",1994,11
"New Jersey","Industry","Coal",1994,0.2
"New Jersey","Industry","Petroleum Products",1994,9.1
"New Jersey","Industry","Natural Gas",1994,10.4
"New Jersey","Industry","Total",1994,19.7
"New Jersey","Transport","Coal",1994,0
"New Jersey","Transport","Petroleum Products",1994,60
"New Jersey","Transport","Natural Gas",1994,0.1
"New Jersey","Transport","Total",1994,60.2
"New Jersey","Electricity","Coal",1994,5.9
"New Jersey","Electricity","Petroleum Products",1994,1.6
"New Jersey","Electricity","Natural Gas",1994,7.8
"New Jersey","Electricity","Total",1994,15.4
"New Jersey","Residential","Coal",1995,0
"New Jersey","Residential","Petroleum Products",1995,5.5
"New Jersey","Residential","Natural Gas",1995,10.6
"New Jersey","Residential","Total",1995,16.1
"New Jersey","Commercial","Coal",1995,0
"New Jersey","Commercial","Petroleum Products",1995,2.5
"New Jersey","Commercial","Natural Gas",1995,7.5
"New Jersey","Commercial","Total",1995,10
"New Jersey","Industry","Coal",1995,0
"New Jersey","Industry","Petroleum Products",1995,8.4
"New Jersey","Industry","Natural Gas",1995,11.3
"New Jersey","Industry","Total",1995,19.8
"New Jersey","Transport","Coal",1995,0
"New Jersey","Transport","Petroleum Products",1995,61
"New Jersey","Transport","Natural Gas",1995,0.1
"New Jersey","Transport","Total",1995,61.2
"New Jersey","Electricity","Coal",1995,7.5
"New Jersey","Electricity","Petroleum Products",1995,1.2
"New Jersey","Electricity","Natural Gas",1995,8.2
"New Jersey","Electricity","Total",1995,16.9
"New Jersey","Residential","Coal",1996,0
"New Jersey","Residential","Petroleum Products",1996,5.7
"New Jersey","Residential","Natural Gas",1996,12.1
"New Jersey","Residential","Total",1996,17.8
"New Jersey","Commercial","Coal",1996,0
"New Jersey","Commercial","Petroleum Products",1996,3
"New Jersey","Commercial","Natural Gas",1996,8.2
"New Jersey","Commercial","Total",1996,11.2
"New Jersey","Industry","Coal",1996,0
"New Jersey","Industry","Petroleum Products",1996,9
"New Jersey","Industry","Natural Gas",1996,10.7
"New Jersey","Industry","Total",1996,19.6
"New Jersey","Transport","Coal",1996,0
"New Jersey","Transport","Petroleum Products",1996,58.7
"New Jersey","Transport","Natural Gas",1996,0.2
"New Jersey","Transport","Total",1996,58.9
"New Jersey","Electricity","Coal",1996,8.1
"New Jersey","Electricity","Petroleum Products",1996,0.6
"New Jersey","Electricity","Natural Gas",1996,7
"New Jersey","Electricity","Total",1996,15.8
"New Jersey","Residential","Coal",1997,0
"New Jersey","Residential","Petroleum Products",1997,5.3
"New Jersey","Residential","Natural Gas",1997,11.8
"New Jersey","Residential","Total",1997,17.1
"New Jersey","Commercial","Coal",1997,0
"New Jersey","Commercial","Petroleum Products",1997,2.3
"New Jersey","Commercial","Natural Gas",1997,9.2
"New Jersey","Commercial","Total",1997,11.5
"New Jersey","Industry","Coal",1997,0
"New Jersey","Industry","Petroleum Products",1997,9.2
"New Jersey","Industry","Natural Gas",1997,10.5
"New Jersey","Industry","Total",1997,19.8
"New Jersey","Transport","Coal",1997,0
"New Jersey","Transport","Petroleum Products",1997,59.4
"New Jersey","Transport","Natural Gas",1997,0.2
"New Jersey","Transport","Total",1997,59.6
"New Jersey","Electricity","Coal",1997,9.4
"New Jersey","Electricity","Petroleum Products",1997,0.4
"New Jersey","Electricity","Natural Gas",1997,7.3
"New Jersey","Electricity","Total",1997,17.1
"New Jersey","Residential","Coal",1998,0
"New Jersey","Residential","Petroleum Products",1998,4.4
"New Jersey","Residential","Natural Gas",1998,10.7
"New Jersey","Residential","Total",1998,15.1
"New Jersey","Commercial","Coal",1998,0
"New Jersey","Commercial","Petroleum Products",1998,2.1
"New Jersey","Commercial","Natural Gas",1998,8
"New Jersey","Commercial","Total",1998,10.1
"New Jersey","Industry","Coal",1998,0
"New Jersey","Industry","Petroleum Products",1998,7.9
"New Jersey","Industry","Natural Gas",1998,10.8
"New Jersey","Industry","Total",1998,18.7
"New Jersey","Transport","Coal",1998,0
"New Jersey","Transport","Petroleum Products",1998,60.4
"New Jersey","Transport","Natural Gas",1998,0.2
"New Jersey","Transport","Total",1998,60.6
"New Jersey","Electricity","Coal",1998,8.1
"New Jersey","Electricity","Petroleum Products",1998,0.6
"New Jersey","Electricity","Natural Gas",1998,7.3
"New Jersey","Electricity","Total",1998,16
"New Jersey","Residential","Coal",1999,0
"New Jersey","Residential","Petroleum Products",1999,4.7
"New Jersey","Residential","Natural Gas",1999,11.5
"New Jersey","Residential","Total",1999,16.1
"New Jersey","Commercial","Coal",1999,0
"New Jersey","Commercial","Petroleum Products",1999,2.7
"New Jersey","Commercial","Natural Gas",1999,9
"New Jersey","Commercial","Total",1999,11.7
"New Jersey","Industry","Coal",1999,0
"New Jersey","Industry","Petroleum Products",1999,8.7
"New Jersey","Industry","Natural Gas",1999,10.8
"New Jersey","Industry","Total",1999,19.5
"New Jersey","Transport","Coal",1999,0
"New Jersey","Transport","Petroleum Products",1999,60.2
"New Jersey","Transport","Natural Gas",1999,0.2
"New Jersey","Transport","Total",1999,60.4
"New Jersey","Electricity","Coal",1999,8.4
"New Jersey","Electricity","Petroleum Products",1999,0.6
"New Jersey","Electricity","Natural Gas",1999,7.7
"New Jersey","Electricity","Total",1999,16.7
"New Jersey","Residential","Coal",2000,0
"New Jersey","Residential","Petroleum Products",2000,4.9
"New Jersey","Residential","Natural Gas",2000,11.9
"New Jersey","Residential","Total",2000,16.8
"New Jersey","Commercial","Coal",2000,0
"New Jersey","Commercial","Petroleum Products",2000,2.3
"New Jersey","Commercial","Natural Gas",2000,8.6
"New Jersey","Commercial","Total",2000,10.9
"New Jersey","Industry","Coal",2000,0
"New Jersey","Industry","Petroleum Products",2000,7.7
"New Jersey","Industry","Natural Gas",2000,4.8
"New Jersey","Industry","Total",2000,12.5
"New Jersey","Transport","Coal",2000,0
"New Jersey","Transport","Petroleum Products",2000,64.6
"New Jersey","Transport","Natural Gas",2000,0.2
"New Jersey","Transport","Total",2000,64.8
"New Jersey","Electricity","Coal",2000,10.8
"New Jersey","Electricity","Petroleum Products",2000,0.8
"New Jersey","Electricity","Natural Gas",2000,7.3
"New Jersey","Electricity","Total",2000,19
"New Jersey","Residential","Coal",2001,0
"New Jersey","Residential","Petroleum Products",2001,4.6
"New Jersey","Residential","Natural Gas",2001,11.6
"New Jersey","Residential","Total",2001,16.2
"New Jersey","Commercial","Coal",2001,0
"New Jersey","Commercial","Petroleum Products",2001,2.3
"New Jersey","Commercial","Natural Gas",2001,7.1
"New Jersey","Commercial","Total",2001,9.4
"New Jersey","Industry","Coal",2001,0
"New Jersey","Industry","Petroleum Products",2001,9.3
"New Jersey","Industry","Natural Gas",2001,4.6
"New Jersey","Industry","Total",2001,13.9
"New Jersey","Transport","Coal",2001,0
"New Jersey","Transport","Petroleum Products",2001,62.7
"New Jersey","Transport","Natural Gas",2001,0.2
"New Jersey","Transport","Total",2001,62.9
"New Jersey","Electricity","Coal",2001,10.6
"New Jersey","Electricity","Petroleum Products",2001,1.2
"New Jersey","Electricity","Natural Gas",2001,6.9
"New Jersey","Electricity","Total",2001,18.6
"New Jersey","Residential","Coal",2002,0
"New Jersey","Residential","Petroleum Products",2002,4.2
"New Jersey","Residential","Natural Gas",2002,11.5
"New Jersey","Residential","Total",2002,15.7
"New Jersey","Commercial","Coal",2002,0
"New Jersey","Commercial","Petroleum Products",2002,1.5
"New Jersey","Commercial","Natural Gas",2002,8
"New Jersey","Commercial","Total",2002,9.5
"New Jersey","Industry","Coal",2002,0
"New Jersey","Industry","Petroleum Products",2002,9
"New Jersey","Industry","Natural Gas",2002,4.4
"New Jersey","Industry","Total",2002,13.4
"New Jersey","Transport","Coal",2002,0
"New Jersey","Transport","Petroleum Products",2002,63.7
"New Jersey","Transport","Natural Gas",2002,0.1
"New Jersey","Transport","Total",2002,63.8
"New Jersey","Electricity","Coal",2002,9.9
"New Jersey","Electricity","Petroleum Products",2002,0.5
"New Jersey","Electricity","Natural Gas",2002,8.7
"New Jersey","Electricity","Total",2002,19.1
"New Jersey","Residential","Coal",2003,0
"New Jersey","Residential","Petroleum Products",2003,5
"New Jersey","Residential","Natural Gas",2003,13.4
"New Jersey","Residential","Total",2003,18.4
"New Jersey","Commercial","Coal",2003,0
"New Jersey","Commercial","Petroleum Products",2003,1.8
"New Jersey","Commercial","Natural Gas",2003,8.8
"New Jersey","Commercial","Total",2003,10.6
"New Jersey","Industry","Coal",2003,0
"New Jersey","Industry","Petroleum Products",2003,9.3
"New Jersey","Industry","Natural Gas",2003,4.3
"New Jersey","Industry","Total",2003,13.6
"New Jersey","Transport","Coal",2003,0
"New Jersey","Transport","Petroleum Products",2003,62.2
"New Jersey","Transport","Natural Gas",2003,0.1
"New Jersey","Transport","Total",2003,62.3
"New Jersey","Electricity","Coal",2003,10.1
"New Jersey","Electricity","Petroleum Products",2003,0.9
"New Jersey","Electricity","Natural Gas",2003,7.1
"New Jersey","Electricity","Total",2003,18.1
"New Jersey","Residential","Coal",2004,0
"New Jersey","Residential","Petroleum Products",2004,4.6
"New Jersey","Residential","Natural Gas",2004,12.8
"New Jersey","Residential","Total",2004,17.4
"New Jersey","Commercial","Coal",2004,0
"New Jersey","Commercial","Petroleum Products",2004,1.6
"New Jersey","Commercial","Natural Gas",2004,9.3
"New Jersey","Commercial","Total",2004,10.9
"New Jersey","Industry","Coal",2004,0
"New Jersey","Industry","Petroleum Products",2004,9.7
"New Jersey","Industry","Natural Gas",2004,4.2
"New Jersey","Industry","Total",2004,14
"New Jersey","Transport","Coal",2004,0
"New Jersey","Transport","Petroleum Products",2004,64.4
"New Jersey","Transport","Natural Gas",2004,0.1
"New Jersey","Transport","Total",2004,64.5
"New Jersey","Electricity","Coal",2004,10.6
"New Jersey","Electricity","Petroleum Products",2004,0.7
"New Jersey","Electricity","Natural Gas",2004,7.7
"New Jersey","Electricity","Total",2004,19.1
"New Jersey","Residential","Coal",2005,0
"New Jersey","Residential","Petroleum Products",2005,4.1
"New Jersey","Residential","Natural Gas",2005,12.7
"New Jersey","Residential","Total",2005,16.9
"New Jersey","Commercial","Coal",2005,0
"New Jersey","Commercial","Petroleum Products",2005,1.9
"New Jersey","Commercial","Natural Gas",2005,9.4
"New Jersey","Commercial","Total",2005,11.3
"New Jersey","Industry","Coal",2005,0
"New Jersey","Industry","Petroleum Products",2005,9.8
"New Jersey","Industry","Natural Gas",2005,4.1
"New Jersey","Industry","Total",2005,14
"New Jersey","Transport","Coal",2005,0
"New Jersey","Transport","Petroleum Products",2005,69.2
"New Jersey","Transport","Natural Gas",2005,0.1
"New Jersey","Transport","Total",2005,69.3
"New Jersey","Electricity","Coal",2005,11.8
"New Jersey","Electricity","Petroleum Products",2005,0.6
"New Jersey","Electricity","Natural Gas",2005,6.9
"New Jersey","Electricity","Total",2005,19.3
"New Jersey","Residential","Coal",2006,0
"New Jersey","Residential","Petroleum Products",2006,3.3
"New Jersey","Residential","Natural Gas",2006,10.8
"New Jersey","Residential","Total",2006,14.1
"New Jersey","Commercial","Coal",2006,0
"New Jersey","Commercial","Petroleum Products",2006,1.2
"New Jersey","Commercial","Natural Gas",2006,8.4
"New Jersey","Commercial","Total",2006,9.5
"New Jersey","Industry","Coal",2006,0
"New Jersey","Industry","Petroleum Products",2006,9.1
"New Jersey","Industry","Natural Gas",2006,3.6
"New Jersey","Industry","Total",2006,12.7
"New Jersey","Transport","Coal",2006,0
"New Jersey","Transport","Petroleum Products",2006,68.4
"New Jersey","Transport","Natural Gas",2006,0.1
"New Jersey","Transport","Total",2006,68.5
"New Jersey","Electricity","Coal",2006,10.9
"New Jersey","Electricity","Petroleum Products",2006,0.2
"New Jersey","Electricity","Natural Gas",2006,7.2
"New Jersey","Electricity","Total",2006,18.3
"New Jersey","Residential","Coal",2007,0
"New Jersey","Residential","Petroleum Products",2007,3.6
"New Jersey","Residential","Natural Gas",2007,12.5
"New Jersey","Residential","Total",2007,16.1
"New Jersey","Commercial","Coal",2007,0
"New Jersey","Commercial","Petroleum Products",2007,1.7
"New Jersey","Commercial","Natural Gas",2007,9.3
"New Jersey","Commercial","Total",2007,11
"New Jersey","Industry","Coal",2007,0
"New Jersey","Industry","Petroleum Products",2007,9
"New Jersey","Industry","Natural Gas",2007,3.5
"New Jersey","Industry","Total",2007,12.5
"New Jersey","Transport","Coal",2007,0
"New Jersey","Transport","Petroleum Products",2007,71.9
"New Jersey","Transport","Natural Gas",2007,0.1
"New Jersey","Transport","Total",2007,72
"New Jersey","Electricity","Coal",2007,10.6
"New Jersey","Electricity","Petroleum Products",2007,0.2
"New Jersey","Electricity","Natural Gas",2007,8.6
"New Jersey","Electricity","Total",2007,19.4
"New Jersey","Residential","Coal",2008,0
"New Jersey","Residential","Petroleum Products",2008,3.8
"New Jersey","Residential","Natural Gas",2008,12.1
"New Jersey","Residential","Total",2008,15.8
"New Jersey","Commercial","Coal",2008,0
"New Jersey","Commercial","Petroleum Products",2008,1.4
